Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
CA-2015-146087,07/06/2015,07/11/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,Chuck Magee,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,Not,301.96,2,0,60.39
CA-2017-140872,06/03/2017,06/10/2017,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,Cassandra Brandow,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,Not,241.57,2,0.2,0
CA-2016-143749,12/05/2016,12/07/2016,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038,East,Chuck Magee,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Not,81.94,1,0,20.49
CA-2016-159912,29/08/2016,29/08/2016,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Not,163.88,4,0.5,-81.94
CA-2015-103870,27/12/2015,31/12/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Cassandra Brandow,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Not,131.1,2,0.2,8.19
CA-2016-166772,20/09/2016,24/09/2016,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Not,163.88,2,0,40.97
US-2014-134733,23/09/2014,28/09/2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037,West,Anna Andreadi,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Not,436,3,0.15,20.52
CA-2015-105627,03/08/2015,03/12/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,Kelly Williams,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Not,512.94,3,0,97.46
CA-2014-111192,30/07/2014,30/07/2014,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Not,1367.84,8,0,259.89
CA-2015-130974,27/11/2015,29/11/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,Chuck Magee,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Not,170.98,1,0,32.49
CA-2017-165386,08/03/2017,08/04/2017,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Not,183.37,2,0.3,-36.67
CA-2017-141873,10/09/2017,14/10/2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Not,314.35,3,0.2,-15.72
CA-2017-130764,27/10/2017,28/10/2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Not,556.67,5,0.15,6.55
CA-2014-157147,13/01/2014,18/01/2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Not,334,3,0.15,3.93
CA-2016-106243,30/09/2016,30/09/2016,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Not,523.92,5,0.2,-26.2
CA-2015-130785,09/05/2015,09/09/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Yes,293.2,3,0.15,-20.7
CA-2015-138534,17/07/2015,19/07/2015,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,Anna Andreadi,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Not,195.47,2,0.15,-13.8
CA-2016-145303,28/08/2016,31/08/2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,Kelly Williams,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Not,156.37,2,0.32,-52.89
CA-2017-111556,20/11/2017,22/11/2017,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Yes,183.97,2,0.2,-25.3
CA-2014-119151,25/11/2014,29/11/2014,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,Chuck Magee,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Not,275.95,3,0.2,-37.94
CA-2017-117324,12/08/2017,13/12/2017,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,Kelly Williams,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Not,459.92,4,0,41.39
US-2016-147711,09/03/2016,09/08/2016,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,Chuck Magee,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Not,344.94,3,0,31.04
CA-2014-112158,12/02/2014,12/04/2014,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,Not,883.92,5,0.2,-110.49
US-2016-112977,03/10/2016,03/10/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,Chuck Magee,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,Not,176.78,1,0.2,-22.1
US-2014-112914,25/09/2014,30/09/2014,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,Not,300.53,2,0.32,-97.23
CA-2015-141243,01/03/2015,01/08/2015,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,Not,1352.4,9,0.32,-437.54
CA-2016-119865,21/06/2016,26/06/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,Not,353.57,2,0.2,-44.2
CA-2014-151946,06/04/2014,06/09/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,Not,353.57,2,0.2,-44.2
CA-2017-112515,17/09/2017,21/09/2017,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,Anna Andreadi,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Not,1292.94,3,0,77.58
CA-2017-150091,10/12/2017,10/12/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,Chuck Magee,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Not,2154.9,5,0,129.29
CA-2015-115847,19/09/2015,24/09/2015,Second Class,TC-21535,Tracy Collins,Home Office,United States,Arlington,Virginia,22204,South,Cassandra Brandow,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,Not,61.96,2,0,4.34
US-2017-126060,14/04/2017,18/04/2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,Not,198.27,8,0.2,-32.22
CA-2014-149524,14/01/2014,15/01/2014,First Class,BS-11590,Brendan Sweed,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,Not,61.96,4,0.5,-53.29
CA-2017-143259,30/12/2017,01/03/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Not,323.14,4,0.2,12.12
CA-2016-115574,23/12/2016,24/12/2016,First Class,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Not,141.37,2,0.3,-14.14
CA-2017-131233,14/04/2017,19/04/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Not,242.35,3,0.2,9.09
CA-2016-108735,17/04/2016,21/04/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,Anna Andreadi,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Not,257.5,3,0.15,24.24
CA-2017-113873,13/11/2017,19/11/2017,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Not,206,3,0.32,-27.26
CA-2017-104731,21/07/2017,27/07/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,Cassandra Brandow,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Not,302.94,3,0,69.68
US-2016-114174,09/08/2016,14/09/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,Chuck Magee,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Not,173.94,3,0,13.92
CA-2015-104346,12/11/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Not,69.58,4,0.7,-143.79
CA-2016-160108,12/08/2016,12/12/2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Kelly Williams,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Not,405.86,7,0,32.47
CA-2017-159464,18/05/2017,19/05/2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Not,302.94,3,0,75.74
CA-2016-163776,19/07/2016,25/07/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Not,504.9,5,0,126.23
CA-2014-163468,18/11/2014,21/11/2014,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,Kelly Williams,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Not,424.12,6,0.3,-30.29
US-2017-112347,12/02/2017,12/06/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,Anna Andreadi,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Not,242.35,8,0.7,-363.53
CA-2017-119578,22/12/2017,27/12/2017,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,Chuck Magee,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Not,220.98,1,0,50.83
CA-2015-133445,10/05/2015,10/09/2015,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206,West,Anna Andreadi,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Not,66.29,1,0.7,-103.86
CA-2017-104885,03/02/2017,03/08/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,Chuck Magee,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Not,441.96,2,0,101.65
CA-2015-130456,21/08/2015,26/08/2015,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,Yes,586.4,6,0.15,34.49
CA-2016-164770,12/02/2016,12/04/2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,Kelly Williams,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,Not,781.86,10,0.32,-137.98
CA-2017-149881,04/01/2017,04/03/2017,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Not,482.66,8,0.15,85.18
US-2016-104815,09/03/2016,09/07/2016,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Not,198.74,4,0.3,0
CA-2016-163972,17/10/2016,21/10/2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,Anna Andreadi,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Not,120.67,2,0.15,21.29
CA-2017-104003,10/07/2017,13/10/2017,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Not,307.67,2,0.15,-14.48
CA-2015-105690,21/11/2015,26/11/2015,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,Kelly Williams,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Not,246.13,2,0.32,-76.01
CA-2017-124765,25/11/2017,30/11/2017,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311,South,Cassandra Brandow,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Not,723.92,5,0.2,-81.44
CA-2015-135251,08/06/2015,08/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,Kelly Williams,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Not,369.2,3,0.32,-114.02
US-2015-123218,20/12/2015,25/12/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Not,359.06,3,0.3,-71.81
CA-2014-115161,31/01/2014,02/02/2014,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,Anna Andreadi,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Not,290.67,2,0.15,3.42
CA-2017-109393,30/06/2017,30/06/2017,Second Class,JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Not,436,3,0.15,5.13
CA-2016-140935,11/10/2016,11/12/2016,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Not,341.96,2,0,54.71
CA-2017-161480,25/12/2017,29/12/2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,191.98,2,0.2,4.8
US-2016-108504,02/05/2016,02/05/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,Cassandra Brandow,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,239.98,2,0,52.8
CA-2017-124086,02/10/2017,02/10/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,92677,West,Anna Andreadi,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,203.98,2,0.15,16.8
CA-2017-122994,02/06/2017,02/09/2017,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,359.97,3,0,79.19
CA-2017-112753,18/06/2017,23/06/2017,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Yes,917.92,9,0.15,75.59
CA-2016-127236,29/03/2016,29/03/2016,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,Chuck Magee,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,299.98,5,0.5,-167.99
CA-2015-100146,14/05/2015,19/05/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,Anna Andreadi,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,509.96,5,0.15,42
CA-2014-119144,16/11/2014,18/11/2014,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,305.97,3,0.15,25.2
CA-2017-135377,13/12/2017,18/12/2017,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,Chuck Magee,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,287.98,3,0.2,7.2
CA-2015-167010,04/05/2015,04/10/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Not,352.45,5,0.5,-211.47
US-2016-108497,14/06/2016,14/06/2016,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Not,599.17,5,0.15,35.25
US-2017-153255,09/03/2017,09/07/2017,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West,Anna Andreadi,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Not,239.67,2,0.15,14.1
CA-2014-111871,18/03/2014,21/03/2014,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Yes,1198.33,10,0.15,70.49
CA-2016-123512,17/06/2016,19/06/2016,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Not,239.67,2,0.15,14.1
CA-2014-120411,20/09/2014,23/09/2014,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Not,493.43,5,0.3,-70.49
CA-2014-113271,07/09/2014,07/09/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Not,119.83,1,0.15,7.05
CA-2015-168088,19/03/2015,22/03/2015,First Class,CM-12655,Corinna Mitchell,Home Office,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Not,383.47,4,0.32,-67.67
